TransId;OcrCode;OcrName;PrcCode;PrcName;AcctCode;AcctName;DocNum;FolioNum;RefDate;TaxDate;DueDate;CardCode;CardName;Total;Line_ID
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000117;Other Administrative (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-9,053.75;49
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000230;Leave with Expense (HO, USA, GA);6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-12,481.75;51
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000123;Depreciation - Motor Vehicles (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-7,888.5;56
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000124;Depreciation - Office Equipment (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-11,172.5;57
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000221;Unplanned Depreciation (HO, USA, GA);6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-9,704.5;60
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000134;Sundry Office Supplies (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-10,504.5;72
6,299;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000139;Other Professional Fees (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-10,333;78
6,294;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000227;FA Retirement Revenue (HO, USA, GA);6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;13,072.25;12
6,294;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000097;Travel Expense - Meals (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-10,190.25;27
6,258;01_Sales;Sales;01_Sales;Sales;_SYS00000000081;Sales Revenues - Domestic (HO, USA, GA );1102;?;Jun 16, 2025 12:00:00.0 AM;Jun 16, 2025 12:00:00.0 AM;Jul 16, 2025 12:00:00.0 AM;1400449649;CUSTOMER;10,000;2
6,261;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000088;COGS - Domestic (HO, USA, GA );1104;?;Jun 16, 2025 12:00:00.0 AM;Jun 16, 2025 12:00:00.0 AM;Jul 16, 2025 12:00:00.0 AM;1400449649;CUSTOMER;-8.8025;4
6,263;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000085;Sales Rebates (HO, USA, GA );1106;?;Jun 16, 2025 12:00:00.0 AM;Jun 16, 2025 12:00:00.0 AM;Jul 16, 2025 12:00:00.0 AM;1400449649;CUSTOMER;450;3
6,266;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000088;COGS - Domestic (HO, USA, GA );1109;?;Jun 5, 2025 12:00:00.0 AM;Jun 5, 2025 12:00:00.0 AM;Jul 5, 2025 12:00:00.0 AM;1400449649;CUSTOMER;-3,189.3525;4
6,265;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000088;COGS - Domestic (HO, USA, GA );1108;?;Jun 17, 2025 12:00:00.0 AM;Jun 17, 2025 12:00:00.0 AM;Jul 17, 2025 12:00:00.0 AM;C23900;Parameter Technology;-4.4025;4
6,294;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000121;Depreciation - Warehouse Equipment (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-11,077.25;54
6,294;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000126;Depreciation - Computer Hardware (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-11,546;59
6,294;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000223;Special Depreciation (HO, USA, GA);6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-11,783.5;61
6,294;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000137;Audit Fees (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-12,391.5;76
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000084;Sales Reveues - Freight (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;30,283.25;5
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000096;Travel Expense - Accomodation (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-9,259.5;26
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000230;Leave with Expense (HO, USA, GA);6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-9,818;51
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000119;Depreciation - Land Improvements (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-9,463.25;52
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000221;Unplanned Depreciation (HO, USA, GA);6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-8,272.75;60
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000130;Advertising and Sales Costs (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-9,729.25;68
6,295;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000134;Sundry Office Supplies (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-8,688;72
6,296;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000097;Travel Expense - Meals (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-10,119.25;27
6,296;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000104;Payroll Expense - Vacation (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-10,315.5;34
6,296;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000113;Water (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-9,433;45
6,296;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000221;Unplanned Depreciation (HO, USA, GA);6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-9,990.5;60
6,296;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000129;Postage (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-11,774.25;67
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000226;Leave with Revenue (HO, USA, GA);6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;51,583.75;10
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000097;Travel Expense - Meals (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-10,946.5;27
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000101;Payroll Expense - Salaries (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-10,008.75;31
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000103;Payroll Expense - Tax (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-10,369.75;33
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000108;Bad Debts (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-10,063.25;38
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000122;Depreciation - Leasehold Improvements (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-11,257.5;55
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000221;Unplanned Depreciation (HO, USA, GA);6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-11,085.75;60
6,297;SALES_NR;SALES_NR;01_Sales;Sales;_SYS00000000223;Special Depreciation (HO, USA, GA);6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-8,824.75;61
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000106;Payroll Expense - Pension/401k (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-15,415.05;36
6,263;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000087;Interest Income (HO, USA, GA );1106;?;Jun 16, 2025 12:00:00.0 AM;Jun 16, 2025 12:00:00.0 AM;Jul 16, 2025 12:00:00.0 AM;1400449649;CUSTOMER;700;2
6,268;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000088;COGS - Domestic (HO, USA, GA );1111;?;Apr 20, 2025 12:00:00.0 AM;Apr 20, 2025 12:00:00.0 AM;Apr 20, 2025 12:00:00.0 AM;1400449649;CUSTOMER;-6.1635;4
6,262;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000088;COGS - Domestic (HO, USA, GA );1105;?;Jun 16, 2025 12:00:00.0 AM;Jun 16, 2025 12:00:00.0 AM;Jul 16, 2025 12:00:00.0 AM;C23900;Parameter Technology;-4,465.0935;4
6,265;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000081;Sales Revenues - Domestic (HO, USA, GA );1108;?;Jun 17, 2025 12:00:00.0 AM;Jun 17, 2025 12:00:00.0 AM;Jul 17, 2025 12:00:00.0 AM;C23900;Parameter Technology;1,890;2
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000110;Utilities (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-16,868.6;42
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000130;Advertising and Sales Costs (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-11,727.8;68
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000168;State Sales Tax Expense (HO, USA, GA);6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-15,691.9;73
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000137;Audit Fees (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-17,348.1;76
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000087;Interest Income (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;90,101.9;9
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000227;FA Retirement Revenue (HO, USA, GA);6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;30,815.75;12
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000096;Travel Expense - Accomodation (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-12,963.3;26
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000097;Travel Expense - Meals (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-10,938.9;27
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000107;Payroll Expense - Medicare (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-16,791.95;37
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000108;Bad Debts (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-11,594.8;38
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000117;Other Administrative (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-16,968.7;49
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000119;Depreciation - Land Improvements (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-13,248.55;52
6,295;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000122;Depreciation - Leasehold Improvements (HO, USA, GA );6295;?;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;Feb 15, 2025 12:00:00.0 AM;NA;?;-14,511.7;55
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000084;Sales Reveues - Freight (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;69,806.8;5
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000106;Payroll Expense - Pension/401k (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-15,686.3;36
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000116;Maintenance (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-13,085.45;48
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000117;Other Administrative (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-16,539.25;49
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000119;Depreciation - Land Improvements (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-15,260.35;52
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000126;Depreciation - Computer Hardware (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-15,277.85;59
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000221;Unplanned Depreciation (HO, USA, GA);6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-13,986.7;60
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000132;Computer Software Supplies (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-15,309.7;70
6,296;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000136;Accounting Fees (HO, USA, GA );6296;?;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;Mar 15, 2025 12:00:00.0 AM;NA;?;-10,836;75
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000232;JB Printer Revenues (HO, USA, GA);6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;22,233.05;1
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000082;Sales Revenues - Foreign (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;36,905.75;2
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000233;Sales Revenues Canada (HO, USA, GA);6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;97,787.55;3
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000105;Payroll Expense - Other Abences (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-12,795.3;35
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000215;Miscellaneous Expense (HO, USA, GA);6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-17,000.9;40
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000120;Depreciation - Buildings (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-13,105.4;53
6,297;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000126;Depreciation - Computer Hardware (HO, USA, GA );6297;?;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;Apr 15, 2025 12:00:00.0 AM;NA;?;-12,198.2;59
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000226;Leave with Revenue (HO, USA, GA);6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;73,371.9;10
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000227;FA Retirement Revenue (HO, USA, GA);6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;64,645;12
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000111;Electricity (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-14,722.75;43
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000112;Gas (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-16,140.6;44
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000118;Depreciation Expense (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-15,472.1;50
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000120;Depreciation - Buildings (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-11,331.6;53
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000128;Amortization Expense - Goodwill (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-14,886.55;65
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000130;Advertising and Sales Costs (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-16,607.85;68
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000134;Sundry Office Supplies (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-16,567.6;72
6,298;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000136;Accounting Fees (HO, USA, GA );6298;?;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;May 15, 2025 12:00:00.0 AM;NA;?;-15,456.35;75
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000081;Sales Revenues - Domestic (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;291,077.5;0
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000082;Sales Revenues - Foreign (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;21,211.05;2
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000083;Sales Revenues - Services (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;57,538.95;4
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000226;Leave with Revenue (HO, USA, GA);6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;70,694.75;10
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000106;Payroll Expense - Pension/401k (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-12,163.9;36
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000116;Maintenance (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-11,781;48
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000225;Retirement with Expense (HO, USA, GA);6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-15,716.4;62
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000131;Office Supplies (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-15,438.15;69
6,299;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000148;Translation Gain (HO, USA, GA );6299;?;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;Jun 15, 2025 12:00:00.0 AM;NA;?;-4,363.1;89
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000086;Sales Discounts (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;20,670.65;7
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000213;Miscellaneous Income (HO, USA, GA);6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;69,229.65;8
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000103;Payroll Expense - Tax (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-12,071.85;33
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000107;Payroll Expense - Medicare (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-11,770.15;37
6,263;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000085;Sales Rebates (HO, USA, GA );1106;?;Jun 16, 2025 12:00:00.0 AM;Jun 16, 2025 12:00:00.0 AM;Jul 16, 2025 12:00:00.0 AM;1400449649;CUSTOMER;630;3
6,267;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000081;Sales Revenues - Domestic (HO, USA, GA );1110;?;May 10, 2025 12:00:00.0 AM;May 10, 2025 12:00:00.0 AM;May 10, 2025 12:00:00.0 AM;C00001;Cristhian Lima;81.746;2
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000116;Maintenance (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-12,458.25;48
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000117;Other Administrative (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-17,459.75;49
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000223;Special Depreciation (HO, USA, GA);6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-16,496.9;61
6,294;SALES_NR;SALES_NR;02_Dev;Development;_SYS00000000134;Sundry Office Supplies (HO, USA, GA );6294;?;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;Jan 15, 2025 12:00:00.0 AM;NA;?;-16,282.35;72
