TransId;OcrCode;OcrName;PrcCode;PrcName;AcctCode;AcctName;DocNum;FolioNum;RefDate;TaxDate;DueDate;CardCode;CardName;Total;Line_ID
430.866;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-1.495.062,226085;4
430.866;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-366.863,85359;4
430.866;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-643.545,455545;4
430.866;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-2.028.793,919435;4
430.866;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-206.130,86088;4
430.866;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-285.883,87253;4
430.866;TGSRGEN;Taussig/S. Generales;CM-216;Comercial - Maquinaria;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-543.547,44863;4
430.866;TGSRGEN;Taussig/S. Generales;CST-217;Comercial - Servicio Téc Maq;51952501;ELEMENTOS DE ASEO Y CAFETERIA;75793;?;27 may. 2025 0:00:00.0;13 may. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;900009495;COMPAÑIA PAPELERA NACIONAL S A S;-565.019,413305;4
430.965;FECF;Fab-Emp Cárn/Fabricación;FEIC;Fabril - Empaques Ind Cárnica;73350501;SERVICIO DE VIGILANCIA - IMPRESION PRODUCCION;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-2.084.251,14;5
430.965;INGFAB;Ingredientes CyE /Fabricación;FIE-274;Fabril - Ingred y Espe;73350504;SERVICIO DE VIGILANCIA - DMPA BASE LACTEA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-445.913,17992;6
430.965;INGFAB;Ingredientes CyE /Fabricación;FIIC-272;Fabril - Ingred Ind Cárnica;73350504;SERVICIO DE VIGILANCIA - DMPA BASE LACTEA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-348.091,77008;6
430.965;TGLG;Taussig/Logística;CIE-208;Comercial - Ingred y Espe;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-1.196.895,590458;7
430.965;TGLG;Taussig/Logística;FIE-274;Fabril - Ingred y Espe;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-293.698,630732;7
430.965;TGLG;Taussig/Logística;CEIC-211;Comercial-Empaques Ind Cárnica;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-515.200,440866;7
430.965;TGLG;Taussig/Logística;FEIC;Fabril - Empaques Ind Cárnica;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-1.624.182,896038;7
430.965;TGLG;Taussig/Logística;CIIC-206;Comercial - Ingred Ind Cárnica;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-165.021,304224;7
430.965;TGLG;Taussig/Logística;FIIC-272;Fabril - Ingred Ind Cárnica;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-228.868,832644;7
430.965;TGLG;Taussig/Logística;CM-216;Comercial - Maquinaria;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-435.145,462924;7
430.965;TGLG;Taussig/Logística;CST-217;Comercial - Servicio Téc Maq;52350501;SERVICIO VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-452.335,182114;7
430.965;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-1.590.843,032709;8
430.965;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-390.366,899286;8
430.965;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-684.774,042393;8
430.965;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-2.158.768,120299;8
430.965;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-219.336,585552;8
430.965;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-304.198,954962;8
430.965;TGSRGEN;Taussig/S. Generales;CM-216;Comercial - Maquinaria;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-578.369,686902;8
430.965;TGSRGEN;Taussig/S. Generales;CST-217;Comercial - Servicio Téc Maq;51350502;SERVICIO DE VIGILANCIA;75809;?;29 may. 2025 0:00:00.0;12 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;860060112;SERVIGTEC LTDA;-601.217,247897;8
430.988;FECF;Fab-Emp Cárn/Fabricación;FEIC;Fabril - Empaques Ind Cárnica;73451508;MTTO COSTOS EQUIPO APOYO;75815;?;29 may. 2025 0:00:00.0;16 may. 2025 0:00:00.0;15 jun. 2025 0:00:00.0;830067414;KAESER COMPRESORES DE COLOMBIA LTDA;-3.568.530;2
431.016;FIIC-272;Fabril - Ingred Ind Cárnica;FIIC-272;Fabril - Ingred Ind Cárnica;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47139;?;30 may. 2025 0:00:00.0;30 may. 2025 0:00:00.0;30 may. 2025 0:00:00.0;0910249;QUALITY COLD MEATS S.A.S;789.000;2
431.103;FIIC-272;Fabril - Ingred Ind Cárnica;FIIC-272;Fabril - Ingred Ind Cárnica;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47142;?;3 jun. 2025 0:00:00.0;3 jun. 2025 0:00:00.0;3 jun. 2025 0:00:00.0;0910945;PRODUCTOS ALIMENTICIOS DELIKA;592.500;3
431.218;CIIC-206;Comercial - Ingred Ind Cárnica;CIIC-206;Comercial - Ingred Ind Cárnica;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47162;?;4 jun. 2025 0:00:00.0;4 jun. 2025 0:00:00.0;4 jul. 2025 0:00:00.0;0910039;CARNES FRIAS REICAR S.A.S;283.500;2
431.367;CIIC-206;Comercial - Ingred Ind Cárnica;CIIC-206;Comercial - Ingred Ind Cárnica;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47189;?;5 jun. 2025 0:00:00.0;5 jun. 2025 0:00:00.0;5 jun. 2025 0:00:00.0;0960725;ALVARO HUMBERTO AMAYA CORTES;141.750;2
431.382;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-65.799;3
431.382;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-16.146;3
431.382;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-28.323;3
431.382;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-89.289;3
431.382;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-9.072;3
431.382;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-12.582;3
431.382;TGSRGEN;Taussig/S. Generales;CM-216;Comercial - Maquinaria;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-23.922;3
431.382;TGSRGEN;Taussig/S. Generales;CST-217;Comercial - Servicio Téc Maq;52202501;IMPRESORAS Y ESCANER;75834;?;30 may. 2025 0:00:00.0;10 abr. 2025 0:00:00.0;10 may. 2025 0:00:00.0;900194253;PUNTEAR SAS;-24.867;3
431.383;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-65.799;3
431.383;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-16.146;3
431.383;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-28.323;3
431.383;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-89.289;3
431.383;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-9.072;3
431.383;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-12.582;3
431.383;TGSRGEN;Taussig/S. Generales;CM-216;Comercial - Maquinaria;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-23.922;3
431.383;TGSRGEN;Taussig/S. Generales;CST-217;Comercial - Servicio Téc Maq;52202501;IMPRESORAS Y ESCANER;75835;?;30 may. 2025 0:00:00.0;14 may. 2025 0:00:00.0;13 jun. 2025 0:00:00.0;900194253;PUNTEAR SAS;-24.867;3
431.399;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-226.641;5
431.399;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-55.614;5
431.399;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-97.557;5
431.399;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-307.551;5
431.399;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-31.248;5
431.399;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-43.338;5
431.399;TGSRGEN;Taussig/S. Generales;CM-216;Comercial - Maquinaria;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-82.398;5
431.399;TGSRGEN;Taussig/S. Generales;CST-217;Comercial - Servicio Téc Maq;51451501;MANT. EQUIPO OFICINA - ADMON;75842;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;901260046;SILLAS Y PARTES DIVIOFICINAS SAS;-85.653;5
431.420;EMPLG;Empaques/Logística;CEIC-211;Comercial-Empaques Ind Cárnica;52355001;TRASNPORTE Y FLETES;75844;?;30 may. 2025 0:00:00.0;20 may. 2025 0:00:00.0;28 may. 2025 0:00:00.0;900781417;TRANSPORTES UNIDOS DE CARGA LOGIFUTURO S.A.S.;-296.422,05;4
431.420;EMPLG;Empaques/Logística;FEIC;Fabril - Empaques Ind Cárnica;52355001;TRASNPORTE Y FLETES;75844;?;30 may. 2025 0:00:00.0;20 may. 2025 0:00:00.0;28 may. 2025 0:00:00.0;900781417;TRANSPORTES UNIDOS DE CARGA LOGIFUTURO S.A.S.;-935.077,95;4
431.420;ESPLG;Esp/Logística;CIE-208;Comercial - Ingred y Espe;52355001;TRASNPORTE Y FLETES;75844;?;30 may. 2025 0:00:00.0;20 may. 2025 0:00:00.0;28 may. 2025 0:00:00.0;900781417;TRANSPORTES UNIDOS DE CARGA LOGIFUTURO S.A.S.;-420.824,4;5
431.420;ESPLG;Esp/Logística;FIE-274;Fabril - Ingred y Espe;52355001;TRASNPORTE Y FLETES;75844;?;30 may. 2025 0:00:00.0;20 may. 2025 0:00:00.0;28 may. 2025 0:00:00.0;900781417;TRANSPORTES UNIDOS DE CARGA LOGIFUTURO S.A.S.;-103.175,6;5
431.420;MAQLG;Maq-S.Téc/Logística;CM-216;Comercial - Maquinaria;52355001;TRASNPORTE Y FLETES;75844;?;30 may. 2025 0:00:00.0;20 may. 2025 0:00:00.0;28 may. 2025 0:00:00.0;900781417;TRANSPORTES UNIDOS DE CARGA LOGIFUTURO S.A.S.;-19.612;6
431.420;MAQLG;Maq-S.Téc/Logística;CST-217;Comercial - Servicio Téc Maq;52355001;TRASNPORTE Y FLETES;75844;?;30 may. 2025 0:00:00.0;20 may. 2025 0:00:00.0;28 may. 2025 0:00:00.0;900781417;TRANSPORTES UNIDOS DE CARGA LOGIFUTURO S.A.S.;-20.388;6
431.433;TGINFOR;Taussig/Informática;CIE-208;Comercial - Ingred y Espe;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-27.659,95;2
431.433;TGINFOR;Taussig/Informática;FIE-274;Fabril - Ingred y Espe;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-6.787,3;2
431.433;TGINFOR;Taussig/Informática;CEIC-211;Comercial-Empaques Ind Cárnica;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-11.906,15;2
431.433;TGINFOR;Taussig/Informática;FEIC;Fabril - Empaques Ind Cárnica;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-37.534,45;2
431.433;TGINFOR;Taussig/Informática;CIIC-206;Comercial - Ingred Ind Cárnica;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-3.813,6;2
431.433;TGINFOR;Taussig/Informática;FIIC-272;Fabril - Ingred Ind Cárnica;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-5.289,1;2
431.433;TGINFOR;Taussig/Informática;CM-216;Comercial - Maquinaria;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-10.056,1;2
431.433;TGINFOR;Taussig/Informática;CST-217;Comercial - Servicio Téc Maq;51452501;MANT. EQUIPO COMPUT. Y COMUNI.;75846;?;30 may. 2025 0:00:00.0;27 may. 2025 0:00:00.0;11 jun. 2025 0:00:00.0;900093565;FRANJA IT SAS;-10.453,35;2
431.435;EMPLG;Empaques/Logística;CEIC-211;Comercial-Empaques Ind Cárnica;52355001;TRASNPORTE Y FLETES;75848;?;30 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;79238626;LUIS ALONSO PITA JIMENEZ;-160.065,5;4
431.435;EMPLG;Empaques/Logística;FEIC;Fabril - Empaques Ind Cárnica;52355001;TRASNPORTE Y FLETES;75848;?;30 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;79238626;LUIS ALONSO PITA JIMENEZ;-504.934,5;4
431.435;ESPLG;Esp/Logística;CIE-208;Comercial - Ingred y Espe;52355001;TRASNPORTE Y FLETES;75848;?;30 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;79238626;LUIS ALONSO PITA JIMENEZ;-1.019.937;5
431.435;ESPLG;Esp/Logística;FIE-274;Fabril - Ingred y Espe;52355001;TRASNPORTE Y FLETES;75848;?;30 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;79238626;LUIS ALONSO PITA JIMENEZ;-250.063;5
431.435;CARLG;Cárnicos/Logística;CIIC-206;Comercial - Ingred Ind Cárnica;52355001;TRASNPORTE Y FLETES;75848;?;30 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;79238626;LUIS ALONSO PITA JIMENEZ;-504.895;6
431.435;CARLG;Cárnicos/Logística;FIIC-272;Fabril - Ingred Ind Cárnica;52355001;TRASNPORTE Y FLETES;75848;?;30 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;31 may. 2025 0:00:00.0;79238626;LUIS ALONSO PITA JIMENEZ;-700.105;6
431.691;TGFIN;Taussig/Finanzas;CIE-208;Comercial - Ingred y Espe;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-95.486,534;3
431.691;TGFIN;Taussig/Finanzas;FIE-274;Fabril - Ingred y Espe;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-23.430,836;3
431.691;TGFIN;Taussig/Finanzas;CEIC-211;Comercial-Empaques Ind Cárnica;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-41.101,918;3
431.691;TGFIN;Taussig/Finanzas;FEIC;Fabril - Empaques Ind Cárnica;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-129.574,874;3
431.691;TGFIN;Taussig/Finanzas;CIIC-206;Comercial - Ingred Ind Cárnica;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-13.165,152;3
431.691;TGFIN;Taussig/Finanzas;FIIC-272;Fabril - Ingred Ind Cárnica;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-18.258,812;3
431.691;TGFIN;Taussig/Finanzas;CM-216;Comercial - Maquinaria;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-34.715,252;3
431.691;TGFIN;Taussig/Finanzas;CST-217;Comercial - Servicio Téc Maq;51352001;PROC. ELECTRONICO DATOS;75898;?;30 may. 2025 0:00:00.0;2 may. 2025 0:00:00.0;1 jun. 2025 0:00:00.0;830120205;SOLUCIONES INTEGRALES DE ARCHIVO E.U.;-36.086,622;3
431.697;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;51109503;DE ADMINISTRACION;75899;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;8 jun. 2025 0:00:00.0;901459415;A&C CONSULTORES EN INNOVACIÓN ESTRATÉGICA SAS;-633.620;3
431.697;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;51109503;DE ADMINISTRACION;75899;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;8 jun. 2025 0:00:00.0;901459415;A&C CONSULTORES EN INNOVACIÓN ESTRATÉGICA SAS;-155.480;3
431.697;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;51109503;DE ADMINISTRACION;75899;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;8 jun. 2025 0:00:00.0;901459415;A&C CONSULTORES EN INNOVACIÓN ESTRATÉGICA SAS;-272.740;3
431.697;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;51109503;DE ADMINISTRACION;75899;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;8 jun. 2025 0:00:00.0;901459415;A&C CONSULTORES EN INNOVACIÓN ESTRATÉGICA SAS;-859.820;3
431.697;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;51109503;DE ADMINISTRACION;75899;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;8 jun. 2025 0:00:00.0;901459415;A&C CONSULTORES EN INNOVACIÓN ESTRATÉGICA SAS;-87.360;3
431.697;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;51109503;DE ADMINISTRACION;75899;?;30 may. 2025 0:00:00.0;29 may. 2025 0:00:00.0;8 jun. 2025 0:00:00.0;901459415;A&C CONSULTORES EN INNOVACIÓN ESTRATÉGICA SAS;-121.160;3
